Entity,Code,Year,Unsafe water source (deaths),Poor sanitation (deaths),No access to handwashing facility (deaths),Household air pollution (deaths),Outdoor air pollution (deaths),Non-exclusive breastfeeding (deaths),Discontinued breastfeeding (deaths),Child wasting (deaths),Child stunting (deaths),Low birth weight (deaths),Secondhand smoke (deaths),Alcohol use (deaths),Drug use (deaths),Diet low in fruits (deaths),Diet low in vegetables (deaths),Unsafe sex (deaths),Low physical activity (deaths),High blood sugar (deaths),High cholesterol (deaths),High body-mass index (obesity) (deaths),High blood pressure (deaths),Smoking (deaths),Iron deficiency (deaths),Zinc deficiency (deaths),Vitamin-A deficiency (deaths),Low bone mineral density (deaths)
Southern Sub-Saharan Africa,,2000,23707.378,19025.10162,17057.99199,30114.34907,30984.50676,6076.47663,632.1630573,25838.10512,4727.756567,14257.18766,9353.25595,52292.46402,8924.979984,21572.51657,13190.26584,283705.4936,7440.199403,58674.82246,18340.69236,49361.22398,70845.7433,58182.26286,160.2505727,634.0576745,1649.151957,2122.067894
Southern Sub-Saharan Africa,,2005,22093.70519,17248.32392,17365.80651,28324.9659,32556.3586,5568.930115,522.4594881,24550.15769,4700.106986,16120.09035,9919.201713,61228.40237,11281.565,23251.61216,13890.64955,449950.8284,8164.001021,71264.46291,19818.78593,56895.34092,76576.88765,56772.35472,259.8242079,608.157409,1963.654262,2386.205216
Southern Sub-Saharan Africa,,2006,22222.8506,17496.7079,17565.07706,27893.96323,32289.74656,5617.703196,523.9038845,24595.7283,4651.428831,16395.27004,10007.58258,62036.18046,11294.93315,23520.3079,13988.21495,458719.8396,8333.027216,73743.94704,20123.35471,58596.55288,77931.83518,56734.6149,262.9647995,613.8947186,1951.114849,2430.039484
Southern Sub-Saharan Africa,,2010,21360.28605,17388.48513,17085.19437,24474.01046,28735.3436,5088.774768,457.2614905,21666.18036,3787.717585,16115.17971,9369.056697,55233.99395,9598.782251,23168.95357,13612.387,392838.3293,8551.300571,78000.80581,20204.72626,61383.27548,78801.59636,53989.28725,209.2804522,576.1404093,1521.260415,2374.843924
Southern Sub-Saharan Africa,,2016,16806.71118,13350.5598,14101.4865,17801.73653,28317.61128,3559.660312,313.8265613,15150.16766,2265.400086,13104.4835,8199.921229,50628.5507,6308.565827,21991.3978,12441.18132,196981.6683,7921.562563,76253.82739,19006.27375,62332.77034,73642.3628,49010.92476,156.0940326,370.0267062,735.5979297,2327.646074
Spain,ESP,1990,18.60311846,19.89837575,65.46448137,3269.600835,12874.61282,24.23144561,1.676539394,46.6872354,2.518780415,859.5913522,6859.808839,46284.07861,1439.00521,10100.18864,7224.01512,2818.930885,11990.98714,33910.54725,34831.79081,33437.65752,73262.79472,51127.41225,11.93230681,1.519558288,0.039064906,1808.503274
Spain,ESP,1995,18.30898111,17.95146808,64.43214638,1935.378567,12723.51349,10.984674,0.749338954,22.48213546,0.97259122,513.2654258,6104.892033,42789.86887,2339.224319,8167.485465,7389.109421,5592.806464,11662.48974,34328.53449,33947.44984,36849.93129,72014.26315,52786.37994,14.13522437,0.769219952,0.03113696,1931.476074
Spain,ESP,2000,25.45316926,20.91919746,76.25131129,1293.113707,12892.06888,9.660900352,0.776672281,18.63098166,0.707659985,371.7670712,5602.261456,38188.67294,2022.473535,6600.04652,7831.097634,2385.03602,11446.60139,35134.37559,32221.38882,40664.87551,70585.68317,54571.74391,24.69595499,0.575031276,0.028470761,2163.02182
Spain,ESP,2005,37.11619711,21.28611869,87.04530484,913.5650718,12758.49445,11.17210523,1.027399551,20.54929046,0.747527182,365.6203063,5104.339007,36365.99224,2017.534419,6381.532369,8277.765175,2293.190694,11201.30489,36061.7615,30441.20199,42410.06435,68916.5083,56333.68051,27.94707611,0.654230013,0.039258629,2384.605247
Spain,ESP,2006,39.20656296,20.99636092,87.50990521,839.6470478,12426.03611,11.20295297,1.053089285,20.37974584,0.737899438,350.6173486,4925.974977,35976.36923,2011.19033,6330.819126,8166.289847,2201.991653,10877.9427,35779.63253,29461.27658,42224.14984,67458.8983,55686.06077,26.67124968,0.647457852,0.041562932,2417.949678
Spain,ESP,2010,50.89642422,21.46275685,92.22150316,642.3660379,11605.49657,10.31577367,1.05283988,18.82519998,0.669088638,292.9482842,4454.493634,34619.43402,2060.215183,5985.392143,7812.168539,1965.324314,10167.52901,35960.03416,26838.99457,42403.45206,64617.74527,55002.78186,28.92161632,0.63858836,0.047927889,2679.183751
Spain,ESP,2016,61.28722001,20.82734404,104.3929579,523.7932644,12288.61114,7.302604805,0.772803487,12.96703788,0.44988727,217.3681379,4402.611428,36723.20709,2325.682254,6482.042191,8441.421587,1654.849477,10726.5468,35541.84432,27587.92912,44899.75649,69860.05506,53551.72471,39.68169685,0.475874525,0.04136268,3163.962069
Sri Lanka,LKA,1990,1963.788202,1888.504632,1006.938731,9673.361926,5818.10098,255.8901444,14.0722583,1880.604382,376.1742325,2849.188307,1894.18961,1461.804359,414.3792867,4384.062233,4136.056295,239.9792584,2106.846967,10892.46064,8710.694404,3299.774677,16417.10273,7958.065313,276.8340886,49.14489691,252.3435355,579.3127289
Sri Lanka,LKA,1995,1286.197437,1237.71997,641.5713287,9721.798725,6280.607069,87.99544269,4.642388015,767.1981509,133.9504719,1817.999499,1928.18941,1970.967975,412.118713,5310.269732,4817.105084,317.1333004,2350.111743,13486.56223,10167.61398,4490.526813,19024.39822,8645.607616,383.3763982,22.29828725,107.7001648,706.4456122
Sri Lanka,LKA,2000,761.278103,701.8135638,436.2884606,10099.11767,7216.105652,46.31139683,1.269460595,476.3959207,82.06475748,1595.987655,2112.702436,2882.402945,489.0283088,6364.10543,5629.740978,415.8988516,2755.555646,17294.12104,12183.46692,6225.86034,22676.95851,9721.97038,49.56999144,12.62619587,40.64774388,992.7024779
Sri Lanka,LKA,2005,564.1798214,500.4429214,363.9043041,9990.527609,7387.622302,44.82708144,0.670673491,467.2262169,58.78405732,1950.756141,2276.774298,4173.817038,473.0494849,6835.181095,5638.417234,454.9149983,2977.035388,21635.6358,12459.66272,7972.276681,24264.73611,10047.95851,12.78036081,12.91520008,6.48583379,1199.58117
Sri Lanka,LKA,2006,525.1789604,462.411823,340.364199,10043.50801,7413.094348,34.12223349,0.568491117,347.8533097,43.05075063,1435.019217,2359.694864,4479.388378,472.4201373,7043.076116,5745.527623,463.3230593,3087.075788,23031.15319,12793.40428,8507.651531,24919.03815,10185.56514,11.65222769,9.437869939,4.922440233,1183.480248
Sri Lanka,LKA,2010,406.9991913,339.8388296,275.9084617,9540.923224,7203.67731,26.4136768,0.396684945,259.5859149,31.24803529,1189.221154,2515.028999,5920.525962,478.6639995,7352.790475,5724.356854,471.9572043,3248.158997,26505.27252,12904.18933,10183.81607,26126.30898,10026.61787,10.12580115,6.120651373,3.545542683,1199.173678
Sri Lanka,LKA,2016,318.5971363,233.6988772,207.4305039,7705.739343,7329.649217,10.81368046,0.238737472,96.58795866,10.67324371,502.1868601,2473.521942,7579.370151,605.258704,7276.200729,5694.952694,443.1180392,3423.034076,28172.61009,12974.00698,11543.69904,27700.21233,9746.973966,7.92044523,2.200495504,0.91175236,1363.828919
Sub-Saharan Africa,,1990,513533.9076,446526.098,394083.413,520647.2484,295965.9247,134611.4517,8991.692351,975606.721,266514.4763,274435.1129,52373.22783,208974.0978,10158.03055,95624.05087,74767.80314,219384.1569,28090.24254,151381.5076,75335.18553,92790.31927,322199.9616,146262.7527,6474.358259,37639.93914,145310.9766,15610.61159
Sub-Saharan Africa,,1995,551574.0465,481051.0361,420951.2421,548340.1212,316279.4332,134564.6268,8661.777257,996063.4279,263167.7424,293648.3533,53269.35767,237464.6235,22665.64358,108720.8574,85427.72945,584413.8399,33315.76467,180501.4873,92330.15098,115563.3929,373403.9773,162249.5751,7090.34843,35161.90105,125677.989,18419.87742
Sub-Saharan Africa,,2000,572203.6554,497025.5452,435449.9003,567733.4123,336410.3727,128578.6746,8388.340073,944896.8931,232018.0587,314721.1424,56620.80759,285369.986,39338.89635,125361.7137,98624.104,1057056.977,40494.4393,228922.6401,112597.7042,157088.475,444148.5812,189811.5139,7448.232978,30744.3273,106673.4351,21158.36
Sub-Saharan Africa,,2005,588311.7216,508408.0697,442806.6945,552774.0553,316048.9367,125112.4742,8936.78566,847811.6771,181737.9896,323038.5702,54901.95663,299938.5318,48149.6049,133108.1383,104525.2184,1342249.824,44510.2841,259118.0834,119823.428,182114.5847,479360.1679,191177.6192,7549.237818,26057.39803,66313.86708,23109.39521
Sub-Saharan Africa,,2006,590570.271,510221.9342,444723.9397,553830.7373,316892.7015,125036.0916,9128.778995,830840.9639,168905.5227,323632.2811,54521.56887,301032.3645,48297.7758,134721.3272,105875.481,1339487.723,45360.16956,266277.4903,121478.2065,187740.1683,488056.1942,193055.8213,7588.402354,25565.1904,55582.11145,23721.98207
Sub-Saharan Africa,,2010,544241.2654,469352.6731,417068.541,549344.0894,313668.3972,110476.2903,8397.155325,753136.1763,143333.508,324390.6993,52221.45198,297588.5602,43555.66963,140535.0646,110757.3194,1147506.039,48729.16352,290020.7839,128201.7702,207769.996,521622.7106,201277.6755,7527.478686,21329.21145,42197.78916,26305.28545
Sub-Saharan Africa,,2016,448648.9713,373571.0338,353072.1,521595.3777,374788.1026,81415.39838,6159.385866,562529.8534,90408.90398,299916.8243,47784.13065,303789.3314,33565.3171,153188.6986,120826.8163,717335.3041,54200.94155,324229.8433,143398.8525,251523.2836,582968.0408,215310.1398,7441.282692,14776.13317,28057.92302,31318.4623
Sudan,SDN,1990,7619.446437,6777.122534,5545.359589,19802.61876,12737.61126,3284.51407,145.4140728,21536.26033,6853.031396,12618.70663,632.4449436,4237.486206,353.2582664,7003.040541,5908.611589,643.2802565,3827.738663,9998.006838,10612.82704,9878.301076,24276.26044,7080.338437,343.1172923,1136.158242,4462.622474,348.8455999
Sudan,SDN,1995,8987.935573,7990.688693,6358.655798,22462.65469,14843.18177,3656.449209,166.310841,21750.94397,6451.008045,14949.58717,490.6893878,5868.602705,629.5367568,8723.234077,7340.776842,1296.696136,4748.626242,12809.03897,12896.3841,12638.00986,30156.86727,8691.817205,388.9089896,1199.125769,3760.820723,435.8661355
Sudan,SDN,2000,10394.50839,9246.714714,7154.942573,21761.84184,15390.33334,3468.53308,163.5673547,20321.95265,5641.141166,15854.30903,539.5841551,6033.842892,900.9645317,9433.560435,7910.035311,1875.359061,5253.88075,15082.73196,13881.36103,14579.8316,33475.80211,9668.781522,392.7200058,1013.015431,3068.369677,507.9139347
Sudan,SDN,2005,8034.135931,7170.567266,5905.111146,20779.30199,15703.31405,2269.649993,96.47236019,14130.19198,3098.935933,14690.85976,617.7152248,5812.28675,1146.361164,9811.312465,8205.132316,2283.352889,5701.661193,18301.55666,14835.42394,17236.91251,36251.00505,10546.69447,337.5034126,688.3635559,1086.719409,569.2221127
Sudan,SDN,2006,7808.741329,6973.79648,5795.138541,20639.37741,15899.09705,2156.58545,92.79760026,13404.18418,2757.052566,14441.49176,645.7959357,5833.1072,1188.508602,9871.083865,8264.228839,2343.151601,5776.099928,19048.21065,15100.58225,17761.23339,36800.33687,10668.5115,332.8279255,673.9215973,790.6255381,581.4043776
Sudan,SDN,2010,6205.323695,5553.021764,4907.547657,18737.25974,16274.34614,1695.503067,67.72604797,11602.98199,2236.520961,14337.54821,748.2276317,6010.788147,1297.505202,9918.349031,8293.508745,2395.990528,5999.922814,21385.28851,16002.76698,19263.10025,38120.52926,10805.23899,303.3000909,533.4704695,630.5665419,629.4632498
Sudan,SDN,2016,3935.091069,3551.978396,3365.029884,17608.85956,19046.36556,1043.95104,40.52279478,7278.901408,1234.953743,11858.08546,616.8492861,6508.042693,1420.858773,10864.9802,9049.392516,2371.646915,6834.59654,25473.95554,18972.59555,23390.56334,43255.44746,12435.31587,262.1255116,331.1867139,226.9516079,749.1410371
Suriname,SUR,1990,72.84185898,45.4301337,37.0652579,108.6593328,139.3355625,34.4222219,4.457707654,98.52999519,8.790530001,170.7162769,45.4446759,116.4376244,17.50123841,111.9569567,106.1456587,31.873087,71.90663528,251.8758199,195.7912845,198.7478084,436.327635,177.5301652,0.44790801,1.812423808,2.161956298,7.918691941
Suriname,SUR,1995,61.05111505,36.68079699,32.47942718,98.9122209,150.0932397,28.34796917,3.459649058,85.68550364,7.665014023,172.1237153,48.26868574,121.9818648,21.35872337,118.6763516,105.6919993,59.73847427,74.89906336,307.7402453,195.7187768,232.5979588,475.1767176,201.9837207,0.433442522,1.708521735,1.007808708,9.25818139
Suriname,SUR,2000,46.50295274,26.52689077,28.16710963,93.88085035,170.4900431,22.22348989,2.458160236,69.17859546,6.367580771,162.2285365,57.09428281,163.9117489,26.20163927,140.6816761,117.0364457,116.060051,82.50449475,418.8932427,203.784077,296.6792871,559.1902652,241.0656942,0.432331472,1.423763652,0.609654742,11.65526578
Suriname,SUR,2005,34.12042897,17.73486583,23.88549058,86.23244108,148.8649818,16.51175866,1.701517744,49.56626395,4.306218231,143.4190282,64.43765269,229.3800784,32.01938274,156.8506368,135.5181337,153.0390904,94.13863701,548.8716007,226.0479758,376.4312388,649.7987192,281.1661724,0.377515696,0.979516862,0.400349781,14.7255369
Suriname,SUR,2006,32.96213894,16.71099895,23.37643973,83.93790616,147.4548028,15.86253954,1.650091666,47.22135382,4.061737349,137.9950278,65.87327353,239.9546359,33.05641478,155.4441452,136.7580272,153.2929536,95.22931975,566.3314726,228.7939331,392.0153633,658.724694,286.921088,0.378873456,0.921021057,0.385122063,15.10285508
Suriname,SUR,2010,28.93947114,13.05737322,21.61759733,79.50849605,142.5842388,13.18694305,1.437290164,37.98295559,3.085200006,118.7948286,68.73364809,278.4700796,37.85055782,148.321184,141.4510402,121.3429917,101.3015476,633.6882196,244.7952679,466.1992073,694.5077804,310.854011,0.365237419,0.68723695,0.331629441,17.06204318
Suriname,SUR,2016,24.25634425,9.951323118,19.14646994,64.92152558,190.9835272,9.610136913,1.084477141,26.27892709,2.129932108,94.74586007,72.48518095,310.3169475,44.52660811,145.7418427,152.7743668,93.46676096,114.4030923,726.9364278,279.5274411,570.7005768,775.1183702,359.3648907,0.304004666,0.449235556,0.223475644,20.22781361
Swaziland,SWZ,1990,730.2234159,596.2921242,458.9123837,553.0232574,274.5098665,185.8444855,15.23186664,515.9543394,165.4135025,243.2379619,65.27310738,480.5910276,25.14129294,172.8975376,125.6242278,145.8411944,65.85107794,588.5841134,88.84366075,468.7236448,636.3325737,408.2382428,1.530683876,8.370523621,73.91103772,15.85674005
Swaziland,SWZ,1995,729.5577476,608.6246664,458.5484721,548.0235857,290.5677438,180.5320172,15.77264653,524.3928632,153.586363,217.8040416,63.31378421,498.6448404,51.49249649,179.132585,125.3248715,1549.27784,67.93373229,625.0542505,88.57120693,475.8258041,637.9925057,427.1692913,1.241473432,12.24634531,63.66569799,17.60633084
Swaziland,SWZ,2000,741.8042813,639.824116,504.5816898,767.6590471,437.0265094,194.7797652,16.89911103,648.6096801,184.026759,275.6998034,97.67843669,831.5538174,135.1703051,257.2220883,183.2619766,6258.758037,99.61105885,988.444557,153.9249433,734.1779349,912.0809406,626.890109,1.554056328,19.06381683,60.32581024,24.11879865
Swaziland,SWZ,2005,736.2554113,640.5035918,525.6646116,897.5340255,537.7988143,207.3659516,18.58924748,786.9154385,198.232967,345.0361445,109.2229083,1043.88693,192.627229,316.3242225,237.7913637,9517.1481,132.5466681,1446.40977,224.9347038,1081.211205,1177.597666,733.6869532,2.321626579,20.24955797,71.91665969,27.76398167
Swaziland,SWZ,2006,752.458244,655.8527831,526.7728731,860.9602511,518.7574219,212.2006926,19.76242863,778.9180689,194.4683788,347.715923,106.1285103,1015.681489,190.9270581,314.6335628,238.174557,9430.302506,133.6440344,1471.003879,228.6498319,1097.364356,1182.003035,731.256596,2.303349502,19.51451342,75.59209295,27.68776197
Swaziland,SWZ,2010,808.1063191,709.6688065,535.3305826,683.2707289,457.8946654,229.8510104,24.42506307,764.5448132,179.3968537,366.1526356,97.14329177,866.9210202,171.9744041,309.5479878,235.8231318,8238.309811,137.0634272,1559.619812,237.9284264,1147.791626,1183.096007,722.6597621,1.857327178,17.19925629,80.65575659,27.5298943
Swaziland,SWZ,2016,592.5393058,511.9109194,384.7857404,454.5673263,424.7621061,161.0445923,17.76587681,505.9861501,107.81251,278.5322423,86.52550555,726.0950098,108.3421143,288.8724757,222.857699,4003.10741,134.886186,1510.423844,240.3304222,1148.261513,1152.275305,651.5567434,1.21280109,11.04520289,50.62378056,26.699621
Sweden,SWE,1990,5.014124758,4.555820471,30.10004268,406.4235115,2985.65751,2.237603297,0.047573663,7.380126196,0.464944769,145.671353,904.6979534,3783.756316,254.2994144,4429.490941,5658.817199,367.8307471,4881.297266,13222.90754,16742.42287,8259.240999,27679.77023,11428.06205,0.779783408,0.336710187,0.012028788,867.5456513
Sweden,SWE,1995,4.973340421,4.068595874,27.66533649,272.8222211,2516.935907,1.228294955,0.037847361,4.176391188,0.200705237,75.40488034,774.900327,4653.212664,303.7363342,3899.391582,5043.178818,415.3279059,4541.684978,12468.01532,15123.10572,8521.363896,25778.12482,10529.12528,0.856914423,0.218873816,0.012556558,847.7674407
Sweden,SWE,2000,8.98532816,6.367659206,26.71920861,224.6631901,2194.613015,0.935199427,0.051661791,2.721883992,0.124589081,51.7172809,633.2565926,5559.592115,375.0853164,3517.755393,4567.252302,341.5163803,4251.443739,11710.41848,13280.65841,8822.929344,24107.1109,10587.36752,1.118410068,0.15880467,0.012154857,925.0116473
Sweden,SWE,2005,18.88959873,12.37468801,29.39867135,197.8135553,1676.719276,1.043125028,0.10640342,2.584394042,0.122259084,47.89722961,531.8611021,5379.699052,415.2009331,3108.088746,4023.813099,342.2472736,3857.979294,10998.0314,11408.35163,8593.796482,21823.35254,10619.92666,0.95453772,0.175494322,0.019880013,1071.833782
Sweden,SWE,2006,21.58540584,13.97160168,30.48231101,190.6031845,1644.65056,1.085595901,0.121159288,2.627302089,0.123369913,48.67049053,515.927602,5259.073882,423.4277799,3016.811992,3921.653986,335.053012,3772.178372,10933.02654,11114.163,8556.109672,21408.21277,10452.18854,1.025059086,0.180094284,0.021965103,1087.680586
Sweden,SWE,2010,34.88932732,21.51391143,36.72920936,166.6687725,1533.780783,1.341747765,0.196173039,3.031737977,0.138857161,51.64845072,460.9125977,4739.472522,497.2386485,2604.884291,3459.432949,323.3552457,3446.291193,10575.94349,9938.410571,8409.217101,19736.9684,9958.479301,0.890279716,0.223308461,0.032362648,1152.405228
Sweden,SWE,2016,35.96589503,20.16808012,40.04956389,154.8898472,1383.847195,1.183111149,0.179282912,2.581710197,0.113431379,42.7848752,449.617035,5292.330818,597.7486508,2456.523952,3305.003422,330.0277475,3357.989483,11294.55944,9442.308879,9002.876452,19559.31474,10136.67338,0.98718751,0.195740131,0.027757146,1233.384904
Switzerland,CHE,1990,5.238737827,4.317677807,16.04079844,192.168184,2927.12603,4.733450574,0.407037407,10.14902751,0.505392114,128.0665972,568.3905154,4905.398183,685.6261192,1953.265762,2466.687433,353.0716226,2499.400403,5628.066829,8637.146921,4920.351182,13392.1659,8612.422523,2.544961547,0.321882172,0.026717462,1217.317952
Switzerland,CHE,1995,3.826620858,2.91679308,15.48556713,165.9628755,2722.490261,2.269319326,0.206389582,4.708834593,0.196023942,106.1998658,531.1239362,3729.630764,731.5959516,2130.225497,2526.285676,716.8469593,2546.875532,5921.0661,8734.918497,5102.584471,12816.50201,8672.309427,1.477927956,0.168831593,0.014505625,1032.585871
Switzerland,CHE,2000,3.324686136,2.23869333,13.85745444,149.4423362,2383.071959,1.817070274,0.150145007,3.641168285,0.15255015,92.45272827,442.2426974,2881.084122,613.5357887,2112.250366,2377.485609,280.0543599,2374.826514,5892.503216,8041.978964,5141.79671,11827.46051,8538.939925,1.042039771,0.154736092,0.009197136,954.5990964
Switzerland,CHE,2005,5.146659781,2.990926045,13.47790152,129.9881449,2129.752061,1.79697619,0.176069982,2.786642609,0.11894721,81.72556367,371.6360486,2685.940265,591.3228202,1989.444381,2153.719628,195.6757323,2170.357311,5391.180982,7222.463686,5221.626211,11121.85777,8129.193352,1.012373191,0.126011029,0.012532364,1014.647408
Switzerland,CHE,2006,5.814123895,3.274337452,13.64756524,125.595366,2106.644617,1.846664455,0.190214801,2.701249772,0.113598072,81.4646656,362.602189,2669.906362,590.3574489,1964.755017,2123.407346,202.6916729,2143.38656,5410.312049,7123.02001,5289.579673,11101.69984,8102.818756,0.986905488,0.116374955,0.012830288,1052.234568
Switzerland,CHE,2010,9.236964562,4.646874088,15.58520121,105.3294355,2047.879538,2.04631452,0.248042072,2.526251683,0.100922372,81.00674133,333.8480428,2620.694878,582.0963695,1873.30931,1994.878008,177.0333612,2052.730163,5454.697287,6712.025909,5531.746449,11079.23144,8215.7263,1.1601545,0.093658624,0.013851568,1200.842998
Switzerland,CHE,2016,9.998280996,4.355666436,17.37119265,79.13396199,2041.420895,1.914070573,0.252476177,2.354836813,0.092002168,75.95025985,334.2247666,2701.078613,626.9327837,1871.848064,2040.262441,167.2701264,2133.059019,5610.687378,6891.338965,5985.859282,11538.45241,8289.825913,1.347965031,0.080151084,0.011394795,1327.764576
Syria,SYR,1990,418.3740482,299.9000215,172.8517854,403.7431073,4441.760736,346.9098727,17.73927077,2488.924384,583.5208468,3474.04012,1199.655005,292.8871793,175.1476178,3470.994124,3038.320529,60.05654142,2112.064661,4785.708542,7405.112246,7033.620966,12193.74114,5467.176846,26.04815968,62.14958935,208.9704151,112.3527448
Syria,SYR,1995,311.8531753,200.3575664,114.6124792,239.7631664,4836.726285,210.8236706,13.75480973,1459.206934,278.8974343,2785.834549,1265.356099,377.2888935,229.5175742,4038.827501,3545.910907,70.04395985,2531.857744,5784.460226,8948.614283,8670.787871,14602.80214,6318.15034,20.60555672,54.84641788,66.16274329,135.4448155
Syria,SYR,2000,117.8429181,68.13413724,72.16258106,140.6220262,5393.529402,68.13077009,4.893893077,673.8330865,141.005755,1699.280543,1329.187943,479.6858343,295.7760442,4558.222831,4022.837452,80.26356484,3011.018219,6944.911476,10434.64439,10407.08352,17076.9733,7516.876406,15.10299871,37.35112972,14.48773099,166.7521586
Syria,SYR,2005,75.64548179,36.71139117,74.30899562,71.06816674,5586.55304,41.85161774,3.076151701,623.7771172,145.8118221,1326.662543,1312.881646,511.4235884,364.4644284,4540.505632,4113.933248,78.40640677,3260.254983,7299.804291,11192.32887,11150.13522,18002.4317,7918.926856,10.24887385,38.53992731,17.20803114,192.1971652
Syria,SYR,2006,70.18467616,32.38011912,76.88428148,62.46810061,5762.379501,42.40613648,2.854898233,667.1780164,156.3537902,1406.654446,1327.178721,510.7210001,382.9704852,4532.895265,4112.859763,78.93675137,3293.704453,7419.49367,11353.84855,11360.16905,18175.53393,7979.436838,9.541413225,41.96962954,15.78340172,198.5720966
Syria,SYR,2010,58.58881166,22.71205372,82.60570694,37.32302407,6697.313975,46.265296,2.428810344,734.1807417,168.171164,1369.281009,1316.001921,529.4403769,514.5519781,4721.303644,4264.462087,83.41567997,3557.759439,8201.392249,12218.66709,12498.36604,19412.76085,8689.533737,8.120166106,46.2874268,5.523616483,220.3501703
Syria,SYR,2016,35.30608676,13.28402295,52.60908703,15.315402,6789.48075,17.31221087,1.025280338,271.7982188,50.31625801,505.7079472,1239.951282,463.9782777,559.7582884,4848.198795,4476.865258,78.62473415,3794.36555,8947.277289,12857.88606,13136.51938,20650.8081,8403.923238,5.503971775,18.30947996,2.275291841,235.7765147
Taiwan,TWN,1990,44.03199619,36.78386642,74.31735632,4145.103804,5957.976513,10.42500359,0.755143958,78.57698946,18.38126353,336.48106,2249.736979,7406.063564,1037.888276,5034.06099,2565.891322,1033.002152,2061.145593,23208.39419,7616.5656,9018.264116,20074.09282,17978.75502,24.82268517,0.790154346,16.91500045,771.6957884
Taiwan,TWN,1995,39.76608238,27.29603167,70.01941192,2947.51836,6650.743438,10.9268723,0.78849697,66.07064124,13.48915699,395.0883083,2440.10266,8730.664331,1352.735228,4671.170829,2605.97478,1127.615617,2338.931623,24885.75512,8039.727593,9974.217672,21410.8463,21851.62946,34.49211278,0.962949152,15.62795507,893.4851097
Taiwan,TWN,2000,36.84690593,17.48139573,72.75292033,1628.705349,7103.226045,9.613514315,0.701099029,47.28055357,8.219518394,421.5973606,2567.81723,9606.386438,1674.37226,4194.164932,2364.505306,1078.553905,2412.583374,24811.7633,7948.965458,10240.54456,21087.48924,24395.86214,32.41197234,0.901399921,11.11590585,989.3502657
Taiwan,TWN,2005,35.6506049,13.13591431,94.31474798,1284.889073,7985.862689,6.026133241,0.484874214,22.93303163,2.262226051,265.257741,2410.554276,10204.28957,2013.113091,3967.666753,2202.647634,950.1446304,2473.228761,25116.24576,8283.725598,12587.59679,21318.69298,26738.51765,26.37764429,0.699780814,1.589841132,1071.129693
Taiwan,TWN,2006,36.47021289,12.90852228,99.45246764,1242.822372,8047.546595,5.956001849,0.508025368,21.72780556,2.068426977,249.7662176,2354.711886,10298.22475,2073.86796,3846.260859,2101.286062,932.3968538,2436.621641,24554.92866,8210.717933,12846.58628,21054.92142,26888.03039,17.01699104,0.651643899,1.366152932,1076.583153
Taiwan,TWN,2010,41.83225341,12.86809086,124.7058687,1091.700411,8755.078421,5.641173775,0.62336261,17.83415011,1.543635984,166.5493104,2436.874685,10713.8713,2289.161242,3484.783964,1799.260954,905.0254438,2525.890794,23658.98224,8420.030094,13489.49383,21256.81152,28225.72762,4.960517397,0.51174409,0.989974736,1214.788697
Taiwan,TWN,2016,49.88091929,13.31548191,144.8713225,793.5197791,9959.907249,6.304190789,0.738517147,17.38587399,1.389945919,139.3826542,2968.661475,12194.47325,2815.679663,3338.4748,1632.471031,1024.469185,3008.382609,27366.6302,9876.400984,15656.42598,24720.79941,30533.49852,4.70873768,0.50177567,0.971530787,1566.911815
Tajikistan,TJK,1990,2347.150699,2518.77383,1497.627987,6655.29469,5985.745094,1775.615809,121.1468529,7498.30749,1999.61159,2508.213938,2830.463403,189.3238012,155.0811993,2141.589977,1113.263594,105.5558973,926.0285846,1705.922414,3150.723327,2159.632618,7200.238066,2184.950969,14.26318203,268.0757086,40.8863749,53.40267316
Tajikistan,TJK,1995,2184.42768,2325.798698,1309.858384,6308.189719,5538.276192,1504.193213,98.34104228,6536.836582,1678.996962,2127.364477,2066.927811,279.6041644,197.5700578,2460.42259,1447.249149,117.9767946,1000.289609,2005.129316,3568.14291,2610.272364,8054.550689,1756.969452,15.79547198,295.160697,57.78294575,48.16767899
Tajikistan,TJK,2000,1737.923365,1798.862571,1051.121017,5161.839553,4927.16641,1052.952062,59.93758846,4547.906661,1063.528738,1689.765901,1149.650239,162.6355469,259.3048986,2721.541975,1691.658142,132.6994648,1062.293544,2125.975782,3647.56955,2727.647592,8584.382525,1348.136629,15.0751344,238.2112597,56.15565632,41.34133731
Tajikistan,TJK,2005,836.42496,876.3082224,566.8125805,3572.879083,4187.813238,589.8852589,30.37761931,2879.046785,550.830621,1552.80008,763.6968896,77.38324252,372.3917165,3091.04093,1571.406938,145.7851323,1231.493446,2536.693773,4107.12252,3268.75419,9814.592322,1216.617057,12.28032537,104.2647342,11.1032414,44.42703405
Tajikistan,TJK,2006,822.4886831,870.8271353,540.3132645,3281.031765,4089.469358,573.9580442,30.97380547,2749.455551,511.7630368,1529.055408,708.0480857,82.90923062,387.7576053,3001.462828,1442.008073,153.3955666,1199.612431,2484.488287,4078.119495,3275.174811,9563.256559,1155.08894,12.5119604,94.65108753,10.18550119,44.55293905
Tajikistan,TJK,2010,755.7696936,829.9505176,487.5955188,2859.82643,4212.479811,549.8232534,31.81636134,2649.790695,457.8032654,1610.365467,639.8915472,24.96898625,429.8117096,2977.228188,1134.184673,168.5182646,1246.668495,2559.677025,4317.226933,3576.553728,9681.994296,1099.506055,12.65245587,73.16260702,6.86742757,50.75013172
